B,Li1Cs,Li2Cs,Li3Cs
801.6599999999985,14.12154893,-7.914920091,-15.98713548
801.6799999999985,14.14208099,-7.909344709,-15.98447853
801.6999999999985,14.16263275,-7.90376453,-15.98179312
801.7199999999984,14.18320429,-7.898179641,-15.97907752
801.7399999999984,14.20379571,-7.892590036,-15.97632976
801.7599999999984,14.22440678,-7.886995825,-15.97354773
801.7799999999984,14.24503751,-7.881396792,-15.97072905
801.7999999999984,14.26568834,-7.875793202,-15.96787123
801.8199999999983,14.28635899,-7.870184728,-15.96497146
801.8399999999983,14.30704954,-7.864571424,-15.96202663
801.8599999999983,14.32775991,-7.858953527,-15.95903338
801.8799999999983,14.34849038,-7.853330798,-15.955988
801.8999999999983,14.36924074,-7.847703272,-15.95288634
801.9199999999983,14.3900111,-7.842070885,-15.94972382
801.9399999999982,14.41080155,-7.836433768,-15.94649532
801.9599999999982,14.43161219,-7.830791739,-15.94319514
801.9799999999982,14.45244278,-7.825144995,-15.93981693
801.9999999999982,14.47329366,-7.819493205,-15.9363535
802.0199999999982,14.49416461,-7.813836661,-15.93279673
802.0399999999981,14.5150558,-7.808175228,-15.9291375
802.0599999999981,14.53596706,-7.802508934,-15.9253655
802.0799999999981,14.55689878,-7.796837726,-15.92146876
802.0999999999981,14.57785068,-7.791161557,-15.91743381
802.1199999999981,14.59882283,-7.785480435,-15.91324485
802.14,14.61981543,-7.779794482,-15.90888395
802.16,14.64082831,-7.774103431,-15.90432998
802.18,14.66186172,-7.768407542,-15.89955828
802.2,14.68291545,-7.762706456,-15.89453967
802.22,14.70398972,-7.757000657,-15.88923989
802.24,14.72508439,-7.751289622,-15.8836174
802.26,14.74619966,-7.745573628,-15.87762258
802.2799999999979,14.76733548,-7.739852675,-15.8711948
802.2999999999979,14.78849169,-7.734126492,-15.8642595
802.3199999999979,14.80966886,-7.728395421,-15.85672415
802.3399999999979,14.83086634,-7.72265923,-15.84847186
802.3599999999979,14.85208452,-7.71691784,-15.83935355
802.3799999999978,14.8733237,-7.711171416,-15.8291755
802.3999999999978,14.89458345,-7.705419857,-15.81768163
802.4199999999978,14.9158639,-7.699663154,-15.80452586
802.4399999999978,14.9371651,-7.693901361,-15.78922954
802.4599999999978,14.95848731,-7.688134326,-15.77110994
802.4799999999977,14.97983017,-7.682362123,-15.74915975
802.4999999999977,15.0011941,-7.676584757,-15.72182751
802.5199999999977,15.02257893,-7.670802202,-15.68659302
802.5399999999977,15.04398466,-7.665014319,-15.63907119
802.5599999999977,15.06541132,-7.65922139,-15.5708962
802.5799999999977,15.08685897,-7.653422993,-15.46387658
802.5999999999976,15.10832775,-7.64761939,-15.26957684
802.6199999999976,15.12981757,-7.641810555,-14.80175695
802.6399999999976,15.15132842,-7.635996377,-12.03894049
802.6599999999976,15.17286048,-7.630176882,-18.57044148
802.6799999999976,15.19441384,-7.624352106,-16.90470587
802.6999999999975,15.21598808,-7.618521933,-16.52166385
802.7199999999975,15.23758387,-7.612686475,-16.3506431
802.7399999999975,15.25920071,-7.606845672,-16.2531905
802.7599999999975,15.28083885,-7.60099943,-16.18985244
802.7799999999975,15.30249834,-7.595147694,-16.14510802
802.7999999999975,15.32417922,-7.589290665,-16.1116118
802.8199999999974,15.34588038,-7.583428033,-16.08543694
802.8399999999974,15.36760508,-7.577560059,-16.06429397
802.8599999999974,15.38935019,-7.571686624,-16.04675785
802.8799999999974,15.4111168,-7.565807741,-16.03189502
802.8999999999974,15.43290498,-7.55992328,-16.01906864
802.9199999999973,15.45471455,-7.554033326,-16.00782909
802.9399999999973,15.47654583,-7.548137961,-15.99785005
802.9599999999973,15.49839869,-7.542236887,-15.98888897
802.9799999999973,15.52027319,-7.536330249,-15.9807616
802.9999999999973,15.54216927,-7.530418032,-15.97332574
803.0199999999973,15.56408721,-7.524500251,-15.96646968
803.0399999999972,15.58602673,-7.518576782,-15.96010459
803.0599999999972,15.60798809,-7.512647852,-15.95415887
803.0799999999972,15.62997136,-7.506713138,-15.94857409
803.0999999999972,15.65197625,-7.500772724,-15.9433023
803.1199999999972,15.67400313,-7.494826782,-15.93830359
803.1399999999971,15.69605195,-7.488875027,-15.93354466
803.1599999999971,15.71812264,-7.482917696,-15.92899718
803.1799999999971,15.74021536,-7.476954445,-15.92463734
803.1999999999971,15.76232997,-7.470985553,-15.92044461
803.2199999999971,15.78446682,-7.465010856,-15.91640145
803.24,15.8066255,-7.459030361,-15.91249261
803.26,15.82880633,-7.453043994,-15.90870484
803.28,15.85100947,-7.447051806,-15.90502655
803.3,15.87323453,-7.441053844,-15.90144767
803.32,15.89548193,-7.435050093,-15.89795922
803.34,15.91775145,-7.429040353,-15.89455334
803.36,15.94004345,-7.423024793,-15.89122298
803.3799999999969,15.96235764,-7.417003191,-15.88796193
803.3999999999969,15.98469414,-7.410975856,-15.8847646
803.4199999999969,16.00705285,-7.404942512,-15.88162594
803.4399999999969,16.02943427,-7.398903003,-15.87854152
803.4599999999969,16.05183798,-7.392857656,-15.87550725
803.4799999999968,16.0742641,-7.386806289,-15.87251949
803.4999999999968,16.09671276,-7.380748928,-15.86957485
803.5199999999968,16.11918408,-7.374685588,-15.86667045
803.5399999999968,16.14167781,-7.368615981,-15.86380344
803.5599999999968,16.16419427,-7.362540435,-15.8609713
803.5799999999967,16.18673323,-7.356458714,-15.85817178
803.5999999999967,16.20929499,-7.350370903,-15.85540279
803.6199999999967,16.23187924,-7.344276988,-15.85266241
803.6399999999967,16.25448639,-7.338176833,-15.84994888
803.6599999999967,16.27711637,-7.332070505,-15.84726049
803.6799999999967,16.29976914,-7.325957991,-15.84459588
803.6999999999966,16.32244472,-7.319839388,-15.84195351
803.7199999999966,16.345143,-7.313714271,-15.83933215
803.7399999999966,16.36786451,-7.307583058,-15.83673071
803.7599999999966,16.39060883,-7.301445472,-15.83414789
803.7799999999966,16.4133761,-7.295301721,-15.83158283
803.7999999999965,16.43616634,-7.289151555,-15.8290345
803.8199999999965,16.45897982,-7.282994979,-15.82650202
803.8399999999965,16.48181622,-7.276832125,-15.82398457
803.8599999999965,16.50467592,-7.270662819,-15.82148136
803.8799999999965,16.52755859,-7.264487186,-15.81899166
803.8999999999965,16.5504645,-7.258305052,-15.8165148
803.9199999999964,16.57339367,-7.252116511,-15.8140502
803.9399999999964,16.59634615,-7.245921509,-15.81159711
803.9599999999964,16.61932198,-7.239720003,-15.80915513
803.9799999999964,16.64232081,-7.233511891,-15.80672367
803.9999999999964,16.66534339,-7.227297354,-15.80430225
804.0199999999963,16.68838926,-7.221076185,-15.80189038
804.0399999999963,16.71145856,-7.214848403,-15.79948755
804.0599999999963,16.73455125,-7.208614134,-15.79709349
804.0799999999963,16.75766767,-7.202373182,-15.79470773
804.0999999999963,16.78080764,-7.196125447,-15.79232988
804.1199999999963,16.8039709,-7.189871192,-15.78995965
804.1399999999962,16.82715804,-7.183610191,-15.78759663
804.1599999999962,16.85036874,-7.177342361,-15.78524061
804.1799999999962,16.8736032,-7.171067958,-15.78289121
804.1999999999962,16.89686142,-7.16478673,-15.78054816
804.2199999999962,16.92014328,-7.158498652,-15.77821121
804.2399999999961,16.94344896,-7.152203817,-15.7758801
804.2599999999961,16.96677853,-7.145902173,-15.77355461
804.2799999999961,16.99013211,-7.139593614,-15.77123443
804.2999999999961,17.01350948,-7.133278196,-15.76891942
804.3199999999961,17.03691075,-7.126955789,-15.76660936
804.34,17.06033605,-7.120626608,-15.76430401
804.36,17.0837854,-7.114290277,-15.76200329
804.38,17.10725884,-7.107947035,-15.75970687
804.4,17.1307563,-7.101596745,-15.7574147
804.42,17.15427797,-7.095239449,-15.75512649
804.44,17.17782383,-7.088875191,-15.75284222
804.46,17.20139394,-7.082503716,-15.75056167
804.4799999999959,17.22498813,-7.076125134,-15.74828465
804.4999999999959,17.2486068,-7.069739526,-15.74601109
804.5199999999959,17.27224968,-7.063346623,-15.74374087
804.5399999999959,17.29591693,-7.05694656,-15.74147384
804.5599999999959,17.31960868,-7.050539429,-15.73920986
804.5799999999958,17.34332474,-7.044124878,-15.73694883
804.5999999999958,17.36706541,-7.037703054,-15.73469064
804.6199999999958,17.39083054,-7.031274,-15.73243518
804.6399999999958,17.41462023,-7.024837619,-15.73018231
804.6599999999958,17.43843445,-7.018393962,-15.72793203
804.6799999999957,17.4622733,-7.011942711,-15.72568417
804.6999999999957,17.48613705,-7.005484281,-15.72343864
804.7199999999957,17.51002521,-6.999018298,-15.72119536
804.7399999999957,17.53393833,-6.992544834,-15.71895429
804.7599999999957,17.55787603,-6.986063911,-15.71671529
804.7799999999957,17.58183875,-6.979575598,-15.71447831
804.7999999999956,17.60582624,-6.973079563,-15.71224328
804.8199999999956,17.62983864,-6.966576116,-15.71001009
804.8399999999956,17.65387592,-6.960064914,-15.70777871
804.8599999999956,17.67793819,-6.953546189,-15.70554906
804.8799999999956,17.70202561,-6.947019733,-15.70332109
804.8999999999955,17.72613809,-6.940485679,-15.70109469
804.9199999999955,17.75027549,-6.933943861,-15.69886986
804.9399999999955,17.77443807,-6.927394217,-15.6966465
804.9599999999955,17.79862597,-6.920836919,-15.69442461
804.9799999999955,17.82283897,-6.914271771,-15.69220404
804.9999999999955,17.84707723,-6.907698687,-15.68998482
805.0199999999954,17.87134081,-6.901117859,-15.68776682
805.0399999999954,17.89562973,-6.894529146,-15.68555013
805.0599999999954,17.91994399,-6.88793239,-15.6833346
805.0799999999954,17.94428367,-6.881327724,-15.68112015
805.0999999999954,17.96864891,-6.874715103,-15.6789068
805.1199999999953,17.99303937,-6.868094425,-15.67669454
805.1399999999953,18.01745546,-6.861465721,-15.67448325
805.1599999999953,18.04189758,-6.854828836,-15.67227291
805.1799999999953,18.06636482,-6.848183953,-15.6700635
805.1999999999953,18.0908578,-6.841530814,-15.66785498
805.2199999999953,18.11537652,-6.834869585,-15.66564731
805.2399999999952,18.13992107,-6.828200056,-15.66344043
805.2599999999952,18.16449109,-6.821522308,-15.66123437
805.2799999999952,18.18908728,-6.814836202,-15.65902904
805.2999999999952,18.21370917,-6.808141986,-15.65682438
805.3199999999952,18.23835698,-6.801439206,-15.65462045
805.3399999999951,18.2630307,-6.794728116,-15.65241716
805.3599999999951,18.28773043,-6.788008637,-15.65021447
805.3799999999951,18.31245621,-6.781280694,-15.64801237
805.3999999999951,18.33720803,-6.774544256,-15.64581086
805.4199999999951,18.36198594,-6.767799309,-15.64360989
805.44,18.38679005,-6.761045728,-15.64140941
805.46,18.41162028,-6.754283647,-15.63920943
805.48,18.4364768,-6.747512905,-15.63700992
805.5,18.4613595,-6.740733493,-15.63481083
805.52,18.48626855,-6.733945368,-15.63261214
805.54,18.51120408,-6.727148555,-15.63041386
805.56,18.53616588,-6.720342905,-15.62821592
805.5799999999949,18.56115417,-6.713528489,-15.62601836
805.5999999999949,18.58616902,-6.706705173,-15.62382111
805.6199999999949,18.61121013,-6.699873016,-15.62162416
805.6399999999949,18.63627804,-6.693031881,-15.6194275
805.6599999999949,18.66137246,-6.686181861,-15.61723108
805.6799999999948,18.68649363,-6.6793228,-15.61503496
805.6999999999948,18.71164144,-6.672454707,-15.61283903
805.7199999999948,18.73681584,-6.665577553,-15.61064329
805.7399999999948,18.76201735,-6.658691264,-15.6084478
805.7599999999948,18.78724536,-6.651795799,-15.60625244
805.7799999999947,18.8125004,-6.644891214,-15.6040573
805.7999999999947,18.83778232,-6.637977285,-15.60186224
805.8199999999947,18.8630912,-6.631054126,-15.59966729
805.8399999999947,18.88842707,-6.624121617,-15.59747247
805.8599999999947,18.91378994,-6.617179789,-15.59527777
805.8799999999947,18.93918,-6.610228645,-15.59308316
805.8999999999946,18.96459706,-6.603268016,-15.59088859
805.9199999999946,18.99004126,-6.596297807,-15.58869407
805.9399999999946,19.01551276,-6.589318163,-15.58649958
805.9599999999946,19.04101161,-6.582328948,-15.58430513
805.9799999999946,19.06653764,-6.575330123,-15.58211065
805.9999999999945,19.092091,-6.568321595,-15.57991625
806.0199999999945,19.11767188,-6.561303432,-15.57772181
806.0399999999945,19.14328007,-6.554275452,-15.57552733
806.0599999999945,19.16891563,-6.547237864,-15.5733328
806.0799999999945,19.19457889,-6.540190325,-15.57113824
806.0999999999945,19.22026986,-6.533132867,-15.56894359
806.1199999999944,19.24598796,-6.52606555,-15.56674891
806.1399999999944,19.2717342,-6.518988352,-15.56455413
806.1599999999944,19.29750797,-6.511901036,-15.56235925
806.1799999999944,19.32330948,-6.504803617,-15.56016428
806.1999999999944,19.34913886,-6.497696251,-15.55796915
806.2199999999943,19.37499527,-6.49057867,-15.55577397
806.2399999999943,19.40088106,-6.48345096,-15.55357862
806.2599999999943,19.42679376,-6.476312792,-15.55138312
806.2799999999943,19.45273464,-6.469164581,-15.54918751
806.2999999999943,19.47870368,-6.462005967,-15.5469917
806.3199999999943,19.50470056,-6.454836993,-15.54479574
806.3399999999942,19.53072569,-6.447657484,-15.54259958
806.3599999999942,19.55677894,-6.440467571,-15.54040322
806.3799999999942,19.58286045,-6.433267117,-15.5382067
806.3999999999942,19.60896955,-6.426056108,-15.53600994
806.4199999999942,19.63510804,-6.418834395,-15.53381298
806.4399999999941,19.66127442,-6.411602005,-15.53161584
806.4599999999941,19.68746909,-6.40435894,-15.52941844
806.4799999999941,19.71369221,-6.397105122,-15.52722086
806.4999999999941,19.73994395,-6.389840414,-15.52502291
806.5199999999941,19.76622392,-6.382564714,-15.5228248
806.54,19.79253267,-6.375278306,-15.52062637
806.56,19.81887005,-6.367980735,-15.51842777
806.58,19.84523596,-6.360672142,-15.51622886
806.6,19.87163076,-6.353352381,-15.51402967
806.62,19.89805414,-6.34602159,-15.51183017
806.64,19.92450653,-6.338679509,-15.50963036
806.6599999999939,19.95098752,-6.33132624,-15.50743031
806.6799999999939,19.97749753,-6.323961594,-15.50522992
806.6999999999939,20.00403648,-6.3165855,-15.50302921
806.7199999999939,20.03060457,-6.309198049,-15.50082821
806.7399999999939,20.05720155,-6.301799103,-15.49862694
806.7599999999939,20.08382763,-6.294388591,-15.49642525
806.7799999999938,20.11048279,-6.286966529,-15.49422333
806.7999999999938,20.13716725,-6.279532693,-15.49202094
806.8199999999938,20.16388093,-6.272087159,-15.4898183
806.8399999999938,20.19062382,-6.264629803,-15.4876153
806.8599999999938,20.21739611,-6.257160803,-15.48541193
806.8799999999937,20.24419785,-6.249679783,-15.48320821
806.8999999999937,20.27102887,-6.242186791,-15.48100409
806.9199999999937,20.2978895,-6.234681693,-15.47879969
806.9399999999937,20.32477949,-6.227164537,-15.47659489
806.9599999999937,20.35169915,-6.219635295,-15.47438958
806.9799999999937,20.37864845,-6.212093801,-15.47218374
806.9999999999936,20.40562742,-6.204539885,-15.46997727
807.0199999999936,20.43263598,-6.196973748,-15.46777282
807.0399999999936,20.45967446,-6.189395281,-15.46556483
807.0599999999936,20.48674274,-6.181804245,-15.46335764
807.0799999999936,20.51384095,-6.174200705,-15.4611499
807.0999999999935,20.54096893,-6.166584571,-15.45894198
807.1199999999935,20.56812693,-6.158955718,-15.45673361
807.1399999999935,20.59531504,-6.151314232,-15.45452463
807.1599999999935,20.62253319,-6.143659851,-15.45231544
807.1799999999935,20.64978141,-6.135992673,-15.4501057
807.1999999999935,20.67705972,-6.128312437,-15.44789557
807.2199999999934,20.70436846,-6.120619317,-15.44568497
807.2399999999934,20.7317073,-6.112912989,-15.44347404
807.2599999999934,20.75907659,-6.105193407,-15.44126253
807.2799999999934,20.78647606,-6.097460758,-15.43905064
807.2999999999934,20.8139062,-6.089714855,-15.43683829
807.3199999999933,20.84136665,-6.081955563,-15.43462547
807.3399999999933,20.86885758,-6.074182725,-15.43241223
807.3599999999933,20.89637917,-6.066396457,-15.43019846
807.3799999999933,20.92393144,-6.058596629,-15.42798429
807.3999999999933,20.95151429,-6.050783118,-15.42576966
807.4199999999933,20.97912795,-6.042955804,-15.4235545
807.4399999999932,21.00677245,-6.035114609,-15.42133888
807.4599999999932,21.03444759,-6.027259607,-15.41912278
807.4799999999932,21.06215372,-6.019390539,-15.4169062
807.4999999999932,21.08989069,-6.01150756,-15.41468917
807.5199999999932,21.11765888,-6.003610513,-15.41247162
807.5399999999931,21.14545785,-5.995699127,-15.41025367
807.5599999999931,21.17328814,-5.987773349,-15.40803507
807.5799999999931,21.20114945,-5.979833304,-15.40581607
807.5999999999931,21.22904188,-5.971878855,-15.40359653
807.6199999999931,21.25696563,-5.963909846,-15.40137645
807.64,21.28492083,-5.9559262,-15.39915593
807.66,21.31290726,-5.947927842,-15.39693486
807.68,21.34092499,-5.939914613,-15.39471332
807.7,21.36897438,-5.931886651,-15.39249127
807.72,21.3970552,-5.923843536,-15.39026866
807.74,21.42516759,-5.915785506,-15.38804554
807.7599999999929,21.45331161,-5.907712343,-15.38582192
807.7799999999929,21.48148725,-5.899623919,-15.38359776
807.7999999999929,21.50969462,-5.891520159,-15.38137308
807.8199999999929,21.53793383,-5.883401028,-15.37914787
807.8399999999929,21.56620483,-5.875266351,-15.37692212
807.8599999999929,21.59450784,-5.867116123,-15.37469579
807.8799999999928,21.62284268,-5.858950247,-15.37246898
807.8999999999928,21.65120955,-5.850768433,-15.37024168
807.9199999999928,21.67960854,-5.842570929,-15.36801376
807.9399999999928,21.7080395,-5.834357427,-15.36578528
807.9599999999928,21.73650267,-5.826127758,-15.3635563
807.9799999999927,21.76499812,-5.817881989,-15.36132672
807.9999999999927,21.79352572,-5.809619857,-15.35909668
808.0199999999927,21.8220858,-5.801341525,-15.35686602
808.0399999999927,21.85067814,-5.793046676,-15.35463478
808.0599999999927,21.8793032,-5.784735286,-15.35240301
808.0799999999927,21.90796039,-5.776407219,-15.3501707
808.0999999999926,21.93665031,-5.768062346,-15.34793782
808.1199999999926,21.96537278,-5.759700554,-15.34570439
808.1399999999926,21.99412793,-5.751321892,-15.34347039
808.1599999999926,22.02291584,-5.74292606,-15.3412358
808.1799999999926,22.05173644,-5.734512997,-15.33900063
808.1999999999925,22.08058996,-5.726082763,-15.33676491
808.2199999999925,22.10947624,-5.717635099,-15.33452859
808.2399999999925,22.13839556,-5.709169906,-15.33229175
808.2599999999925,22.16734781,-5.700687137,-15.33005425
808.2799999999925,22.1963332,-5.692186467,-15.32781625
808.2999999999925,22.22535171,-5.683668063,-15.32557761
808.3199999999924,22.25440336,-5.6751317,-15.32333842
808.3399999999924,22.28348817,-5.666577267,-15.32109859
808.3599999999924,22.31260636,-5.658004489,-15.31885823
808.3799999999924,22.34175785,-5.649413512,-15.31661726
808.3999999999924,22.37094271,-5.64080412,-15.31437568
808.4199999999923,22.40016094,-5.63217609,-15.31213355
808.4399999999923,22.42941294,-5.623529476,-15.30989079
808.4599999999923,22.45869832,-5.614863954,-15.30764743
808.4799999999923,22.48801741,-5.606179477,-15.30540352
808.4999999999923,22.51737017,-5.597475997,-15.30315895
808.5199999999923,22.54675661,-5.588753427,-15.30091383
808.5399999999922,22.57617683,-5.580011383,-15.29866809
808.5599999999922,22.60563111,-5.571250061,-15.29642174
808.5799999999922,22.63511913,-5.562469047,-15.29417477
808.5999999999922,22.66464115,-5.553668408,-15.29192719
808.6199999999922,22.69419723,-5.544847989,-15.28967901
808.6399999999921,22.72378749,-5.536007606,-15.28743026
808.6599999999921,22.7534119,-5.527146981,-15.28518084
808.6799999999921,22.78307035,-5.518266169,-15.28293083
808.6999999999921,22.81276332,-5.50936511,-15.28068021
808.7199999999921,22.84249052,-5.500443339,-15.27842891
808.74,22.87225206,-5.49150115,-15.27617708
808.76,22.90204808,-5.482537901,-15.2739246
808.78,22.9318787,-5.473553893,-15.27167147
808.8,22.96174386,-5.464548775,-15.26941775
808.82,22.99164354,-5.455522359,-15.2671634
808.84,23.02157805,-5.446474619,-15.26490837
808.8599999999919,23.05154735,-5.437405308,-15.26265281
808.8799999999919,23.08155129,-5.428314296,-15.26039655
808.8999999999919,23.11159022,-5.419201499,-15.25813967
808.9199999999919,23.14166411,-5.410066657,-15.25588217
808.9399999999919,23.17177288,-5.400909662,-15.25362404
808.9599999999919,23.20191691,-5.391730384,-15.25136525
808.9799999999918,23.23209602,-5.382528666,-15.24910587
808.9999999999918,23.26231027,-5.373304302,-15.24684581
809.0199999999918,23.29255975,-5.364057136,-15.24458509
809.0399999999918,23.32284449,-5.35478703,-15.24232382
809.0599999999918,23.35316476,-5.345493671,-15.24006185
809.0799999999917,23.38352039,-5.336177124,-15.23779921
809.0999999999917,23.41391138,-5.326837135,-15.235536
809.1199999999917,23.44433813,-5.317473367,-15.23327209
809.1399999999917,23.47480047,-5.308085975,-15.23100755
809.1599999999917,23.50529849,-5.298674529,-15.22874233
809.1799999999917,23.53583212,-5.289238975,-15.22647653
809.1999999999916,23.56640173,-5.279778954,-15.22421002
809.2199999999916,23.59700707,-5.270294361,-15.2219429
809.2399999999916,23.62764852,-5.260785158,-15.21967513
809.2599999999916,23.65832587,-5.251250968,-15.21740664
809.2799999999916,23.68903919,-5.241691756,-15.21513756
809.2999999999915,23.71978881,-5.232107327,-15.21286778
809.3199999999915,23.75057451,-5.222497362,-15.21059738
809.3399999999915,23.78139658,-5.212861749,-15.20832631
809.3599999999915,23.81225488,-5.20320028,-15.20605459
809.3799999999915,23.84314953,-5.19351273,-15.20378221
809.3999999999915,23.87408078,-5.183798869,-15.20150915
809.4199999999914,23.90504835,-5.174058602,-15.19923539
809.4399999999914,23.93605276,-5.164291676,-15.19696104
809.4599999999914,23.96709351,-5.154497843,-15.19468599
809.4799999999914,23.99817117,-5.144676829,-15.1924103
809.4999999999914,24.02928558,-5.134828662,-15.19013391
809.5199999999913,24.06043679,-5.124952859,-15.18785687
809.5399999999913,24.09162498,-5.115049367,-15.1855791
809.5599999999913,24.12285014,-5.105117928,-15.18330074
809.5799999999913,24.15411227,-5.095158257,-15.18102168
809.5999999999913,24.18541148,-5.085170164,-15.17874194
809.6199999999913,24.21674788,-5.075153599,-15.17646155
809.6399999999912,24.24812166,-5.065107983,-15.17418049
809.6599999999912,24.27953261,-5.055033531,-15.17189873
809.6799999999912,24.31098089,-5.044929387,-15.16961628
809.6999999999912,24.34246672,-5.034795809,-15.16733318
809.7199999999912,24.37399009,-5.024632509,-15.16504938
809.7399999999911,24.40555098,-5.01443904,-15.16276489
809.7599999999911,24.43714936,-5.004215361,-15.16047977
809.7799999999911,24.46878574,-4.993961041,-15.15819396
809.7999999999911,24.50045968,-4.983675943,-15.15590745
809.8199999999911,24.53217151,-4.973359718,-15.15362025
809.84,24.56392117,-4.963012129,-15.15133238
809.86,24.59570912,-4.952633037,-15.1490438
809.88,24.62753463,-4.942222042,-15.14675451
809.9,24.65939859,-4.931778983,-15.14446459
809.92,24.6913007,-4.921303502,-15.14217399
809.94,24.72324115,-4.910795279,-15.13988269
809.9599999999909,24.75521972,-4.900254141,-15.13759068
809.9799999999909,24.78723673,-4.889679775,-15.13529788
809.9999999999909,24.81929236,-4.879071828,-15.13300457
810.0199999999909,24.85138627,-4.868430141,-15.13071046
810.0399999999909,24.8835191,-4.857754155,-15.12841566
810.0599999999909,24.91569037,-4.847043986,-15.12612021
810.0799999999908,24.94790046,-4.836299,-15.12382404
810.0999999999908,24.98014929,-4.825518981,-15.12152716
810.1199999999908,25.01243704,-4.814703596,-15.11922962
810.1399999999908,25.04476383,-4.80385267,-15.11693137
810.1599999999908,25.07712957,-4.792965699,-15.11463242
810.1799999999907,25.10953441,-4.78204257,-15.11233273
